,,,,,,,
BRAND,NAME,ORI,CN,CODE,QTY,AED,USD
SWISS ARABIAN,KASHKHA,,KASHKHA,3000658,1.00KG,275,$ 75
SWISS ARABIAN,LAYALI,,LAYALI,3000659,1.00KG,275,$ 75
SWISS ARABIAN,MUKHALAT MALAKI,,MUKHALAT MALAKI,3000660,1.00KG,330,$ 90
SWISS ARABIAN,NOORA,,NOORA,3000661,1.00KG,275,$ 75
SWISS ARABIAN,OUD MANG,,OUD MANG,3000662,1.00KG,275,$ 75
SWISS ARABIAN,RAKKAN NORMAL,,RAKKAN NORMAL,3000663,1.00KG,275,$ 75
SWISS ARABIAN,RAKKAN TOP,,RAKKAN TOP,3000664,1.00KG,390,$ 107
SWISS ARABIAN,RASHIKA,,RASHIKA,3000665,1.00KG,275,$ 75
SWISS ARABIAN,SEHR AL SHEILA,,SEHR AL SHEILA,3000666,1.00KG,310,$ 85
SWISS ARABIAN,SHUMOUKH AL GHUTRA,,SHUMOUKH AL GHUTRA,3000667,1.00KG,310,$ 85
TAMBURINS,PUMPKINI,,PUMPKINI,250440,1.00KG,550,$ 150
THE SPRIT OF DUBAI,MEYDAN TOP TOP,,MEYDAN TOP TOP,240738,1.00KG,1100,$ 301
THE SPRIT OF DUBAI,MEYDAN TOP,,MEYDAN TOP,240476,1.00KG,850,$ 232
TALZI,TALZI,,TALZI,3000668,1.00KG,275,$ 75
TAUER PERFUMES,"2 L AIR DU DESERT MAROCAIN
TOP",,"2 L AIR DU DESERT MAROCAIN
TOP",240767,1.00KG,1900,$ 519
TAUER PERFUMES,AIR DU DESERT MAROCAIN,,AIR DU DESERT MAROCAIN,3000669,1.00KG,390,$ 107
TEA ROSE,TEA ROSE,,TEA ROSE,3000670,1.00KG,275,$ 75
TEA ROSE,TEA ROSE,,TEA ROSE,3000671,1.00KG,275,$ 75
THAMEEN,NOT TELLING,,NOT TELLING,250357,1.00KG,1100,$ 301
THAMEEN,ROYAL SAPHIRE TOP,LZ,NOBLE JEWEL,233794,1.00KG,600,$ 164
THAMEEN,INSIGNIA,LZ,LONG ISLAND DREAM,262337,1.00KG,550,$ 150
THAMEEN,CARVED OUD,LZ,MARVELOUS OUDH,461362,1.00KG,550,$ 150
THAMEEN,REGENT LEATHER,LZ,BEHIND THE SUN,339393,1.00KG,385,$ 105
THAMEEN,RIVIERE,LZ,BLUE STREAM,339460,1.00KG,550,$ 150
THAMEEN,RIVIERE,LZ,BLUE STREAM,339460-A,1.00KG,450,$ 123
THAMEEN,BLUE HEART,LZ,LOVE IN LONDON,344110-T,1.00KG,700,$ 191
THAMEEN,ROYAL SAPHIRE,LZ,NOBLE JEWEL,233794-B,1.00KG,310,$ 85
THAMEEN,THE ROSE TOP,LZ,FLORAL ORIENT,354159-T,1.00KG,900,$ 246
THE BEAUTIFUL M.,BOUDICCA WODE,LZ,BLUE REBEL,260830,1.00KG,610,$ 167
THE BEAUTIFUL M.,VOL 1 /INTELLIGENCE & FANTASY,LZ,PERFECT ESSENCE ONE,232025-T,1.00KG,770,$ 210
THE BEAUTIFUL M.,VOLUME 2/ THE BEAUTIFUL MIND,LZ,BALLROOM,232072-T,1.00KG,1540,$ 421
THE BODY SHOP,BLACK MUSK,LZ,PINK PANTHER,233617-B,1.00KG,275,$ 75
THE BODY SHOP,BLACK MUSK,,BLACK MUSK,3000672,1.00KG,275,$ 75
THE BODY SHOP,BODY MUSK FRANCE,,BODY MUSK FRANCE,3000673,1.00KG,275,$ 75
THE HOUSE OF OUD,EMPATHY,LZ,RASPBERRY OUD,343714,1.00KG,610,$ 167
THE HOUSE OF OUD,EMPATHY,LZ,RASPBERRY OUD,343714-B,1.00KG,400,$ 109
THE MERCHANT OF,VINEGIA 21,,VINEGIA 21,240646,1.00KG,1100,$ 301
THE MERCHANT OF,IMPERIAL EMERALD,LZ,MYTHIC EYE,461676,1.00KG,610,$ 167
THIERRY MUGLER,MUGLER A*MEN STELLAR,,MUGLER A*MEN STELLAR,250203,1.00KG,850,$ 232
THIERRY MUGLER,A MEN PURE HAVANE,,A MEN PURE HAVANE,250131,1.00KG,850,$ 232
THIERRY MUGLER,ALIEN EXTRAINTENSE 2025,,ALIEN EXTRAINTENSE 2025,240858,1.00KG,1100,$ 301
THIERRY MUGLER,A* MEN PURE MALT,,A* MEN PURE MALT,240354,1.00KG,850,$ 232
THIERRY MUGLER,ANGEL FOR MEN,,ANGEL FOR MEN,240219,1.00KG,700,$ 191
THIERRY MUGLER,ALLIEN WOMEN,,ALLIEN WOMEN,240587,1.00KG,700,$ 191
THIERRY MUGLER,ALLIEN WOMEN,LZ,ALLIEN WOMAN,693261,1.00KG,790,$ 216
THIERRY MUGLER,ALIEN,,ALIEN,3000674,1.00KG,275,$ 75
THIERRY MUGLER,ALIEN FOR MAN,,ALIEN FOR MAN,3000675,1.00KG,275,$ 75
THIERRY MUGLER,ALIEN OUD MAJESTUEUX,,ALIEN OUD MAJESTUEUX,3000676,1.00KG,275,$ 75
THIERRY MUGLER,ANGEL MUSK,,ANGEL MUSK,3000677,1.00KG,275,$ 75
THIERRY MUGLER,ANGEL WOMAN,,ANGEL WOMAN,3000678,1.00KG,275,$ 75
THIERRY MUGLER,ANGEL ELIXIR,,ANGEL ELIXIR,3000679,1.00KG,275,$75
THOMAS KOSMALA,N 4 NEON,,N 4 NEON,240691,1.00KG,850,$232
THOMAS KOSMALA,DESIRE DU COEUR,LZ,FOREVER IN MY HEART,504053,1.00KG,1000,$ 273
THOMAS KOSMALA,DESIRE DU COEUR,LZ,FOREVER IN MY HEART,504053-A,1.00KG,600,$ 164
THOMAS KOSMALA,NO.09 BUKHOOR,LZ,SCENTED WOOD CHIPS,343855,1.00KG,1050,$ 287
THOMAS KOSMALA,NO.09 BUKHOOR,LZ,SCENTED WOOD CHIPS,343855-A,1.00KG,700,$ 191
THOMAS KOSMALA,"NO 4 APRES L"" AMOUR",LZ,AMBRO ESCAPE,233441-T,1.00KG,2200,$ 601
BRAND,NAME,ORI,CN,CODE,QTY,AED,USD
THOMAS KOSMALA,"NO 4 APRES L"" AMOUR",,"NO 4 APRES L"" AMOUR",250093,1.00KG,720,$ 197
THOMAS KOSMALA,NO. 9 BUKHOOR TOP,LZ,SCENTED WOOD CHIPS,343855-T,1.00KG,2500,$ 683
THOMAS KOSMALA,A NEVER ENDING LOVE,LZ,THE ONE AND ONLY,462322 -T,1.00KG,1275,$ 348
THOMAS KOSMALA,A NEVER ENDING LOVE,LZ,THE ONE AND ONLY,462322,1.00KG,720,$ 197
THOMAS KOSMALA,NO.09 BUKHOOR,,NO.09 BUKHOOR,3000680,1.00KG,275,$ 75
THOMAS KOSMALA,TONIC BLANC NO 1,,TONIC BLANC NO 1,3000681,1.00KG,1110,$301
TIFFANY & CO,TIFFANT EDP,LZ,RICH CAT,343632,1.00KG,500,$ 137
TIZIANA TERENZI,OMICRON,,OMICRON,250468,1.00KG,1000,$ 273
TIZIANA TERENZI,TELEA,,TELEA,250142,1.00KG,850,$ 232
TIZIANA TERENZI,OSOLA TOP,,OSOLA TOP,250134,1.00KG,850,$ 232
TIZIANA TERENZI,OSOLA SUPER,,OSOLA SUPER,250216,1.00KG,550,$ 150
TIZIANA TERENZI,ILBA,,ILBA,250135,1.00KG,450,$ 123
TIZIANA TERENZI,NOTTEBUIA,,NOTTEBUIA,240350,1.00KG,700,$ 191
TIZIANA TERENZI,HALLEY TOP,LZ,EPIC STAR,233181-T,1.00KG,900,$ 246
TIZIANA TERENZI,AFRODITE,LZ,MONUMENTAL BEAUTY,339671,1.00KG,530,$ 145
TIZIANA TERENZI,AFRODITE,LZ,MONUMENTAL BEAUTY,339671-B,1.00KG,390,$ 107
TIZIANA TERENZI,ANDROMEDA,LZ,PERSEA,233622,1.00KG,550,$ 150
TIZIANA TERENZI,CASANOVA,LZ,VENICE,343639,1.00KG,610,$ 167
TIZIANA TERENZI,CASSIOPEA,LZ,STARGATE,343644-D,1.00KG,275,$ 75
TIZIANA TERENZI,DRACO,LZ,ORIENTAL JOURNEY,233784,1.00KG,660,$ 180
TIZIANA TERENZI,DRACO,LZ,ORIENTAL JOURNEY,233784-C,1.00KG,400,$ 109
TIZIANA TERENZI,KIRKE OVERDOSE,,KIRKE OVERDOSE,250358,1.00KG,1500,$ 409
TIZIANA TERENZI,KIRKE,LZ,VILLA FOGLIANO,233285,1.00KG,590,$ 161
TIZIANA TERENZI,KIRKE,LZ,VILLA FOGLIANO,233285-T,1.00KG,1080,$ 295
TIZIANA TERENZI,KIRKE,LZ,VILL FOGLIANO,233285-E,1.00KG,400,$ 109
TIZIANA TERENZI,ORION,LZ,ZODIAC,503470,1.00KG,1320,$ 361
TIZIANA TERENZI,PORPORA,LZ,MOONRAKER,339346,1.00KG,830,$ 227
TIZIANA TERENZI,CUBIA,LZ,NYAH,701203,1.00KG,440,$ 120
TIZIANA TERENZI,ANDROMEDA TOP,LZ,PERSEA,233622-T,1.00KG,610,$ 167
TIZIANA TERENZI,MIRACH,LZ,BRIGHT STAR,503735,1.00KG,610,$ 167
TIZIANA TERENZI,GUMIN,,GUMIN,240176,1.00KG,950,$ 260
TIZIANA TERENZI,GUMIN,LZ,WOOD CARVING,261020,1.00KG,880,$ 240
TIZIANA TERENZI,NERO OUDH,LZ,PEARL WHITE,503919-T,1.00KG,1550,$ 423
TIZIANA TERENZI,NERO OUDH,LZ,PEARL WHITE,503919,1.00KG,850,$ 232
TIZIANA TERENZI,DELOX,LZ,MELTEMI,354199-T,1.00KG,950,$ 260
TIZIANA TERENZI,VITTORIALE 2022,LZ,GOLDEN TRIRUMPH,504054-T,1.00KG,1250,$ 342
TIZIANA TERENZI,VITTORIALE 2022,LZ,GOLDEN TRIRUMPH,504054,1.00KG,750,$ 205
TIZIANA TERENZI,URSA,,URSA,240069,1.00KG,1200,$ 327
TOMFORD,FIG EROTIQUE,,FIG EROTIQUE,250475,1.00KG,1000,$ 273
TOMFORD,BLACK ORCHID RESERVE,,BLACK ORCHID RESERVE,250332,1.00KG,1000,$ 273
TOMFORD,OUD VOYAGER,,OUD VOYAGER,250284,1.00KG,850,$ 232
TOMFORD,EAU DE SOLEIL BLANC 2025,,EAU DE SOLEIL BLANC 2025,250181,1.00KG,550,$ 150
TOMFORD,BOIS PACIFIQUE,,BOIS PACIFIQUE,240985,1.00KG,1200,$ 327
TOMFORD,VANILLA FATALE 2024,,VANILLA FATALE 2024,240907,1.00KG,1500,$ 409
TOMFORD,PLUM JAPONISH,,PLUM JAPONISH,240904,1.00KG,1050,$ 287
TOMFORD,ROSE EXPOSED,,ROSE EXPOSED,240794,1.00KG,1500,$ 409
TOMFORD,AMBER INTRIGUE,,AMBER INTRIGUE,240753,1.00KG,1300,$ 355
TOMFORD,NOIR DE NOIR TOP,,NOIR DE NOIR TOP,240630,1.00KG,1100,$ 301
TOMFORD,SOLEIL NEIGE,,SOLEIL NEIGE,240590,1.00KG,1000,$ 273
TOM FORD,EAU D OMBRE LEATHER,,EAU D OMBRE LEATHER,240557,1.00KG,1500,$ 409
TOM FORD,BLACK LACQUER,,BLACK LACQUER,240525,1.00KG,900,$ 245
TOM FORD,FOUGREE  D ARGENT,,FOUGREE  D ARGENT,240469,1.00KG,1050,$ 287
TOM FORD,JASMINE ROUGE,,JASMINE ROUGE,240436,1.00KG,1500,$ 409
TOM FORD,AMBER ABSOLUTE,,AMBER ABSOLUTE,240433,1.00KG,1000,$ 273
TOM FORD,WHITE SUEDE,,WHITE SUEDE,240430,1.00KG,900,$ 245
TOM FORD,SOLEIL DE FEU TOP,,SOLEIL DE FEU TOP,240424,1.00KG,1500,$ 409
TOM FORD,MYRRE MYSTRE,,MYRRE MYSTRE,240147,1.00KG,1300,$ 355
TOM FORD,MUSK PURE,LZ,MUSK &MUSK,239255-B,1.00KG,450,$ 123
TOM FORD,JASMINE MUSK,LZ,YAS MUSK,359088-A,1.00KG,350,$ 96
TOM FORD,NOIR EXTREME PARFUM,LZ,GOLDEN DARKNESS,680300,1.00KG,1050,$ 287
TOM FORD,ELECTRIC CHERRY,LZ,CHARGING KISS,261234-T,1.00KG,780,$ 213
TOM FORD,VANILLA SEX,,VANILLA SEX,240058,1.00KG,700,$ 191
TOM FORD,VANILLA SEX TOP,,VANILLA SEX,240115,1.00KG,1400,$ 382
TOM FORD,OMBRE LEATHER TOP,,OMBRE LEATHER TOP,240134,1.00KG,950,$ 260
TOMFORD,BLACK ORCHID TOP,,BLACK ORCHID,240619,1.00KG,1500,$ 409
TOMFORD,BLACK ORCHID,LZ,ROYAL FLOWER,607403,1.00KG,610,$ 167
TOMFORD,LOST CHERRY TOP,LZ,RED KISS,343713 T,1.00KG,650,$ 178
TOMFORD,LOST CHERRY,,LOST CHERRY,250321,1.00KG,550,$ 150
TOMFORD,LOST CHERRY,LZ,RED KISS,343713,1.00KG,500,$ 137
TOMFORD,NOIR EXTREME TOP,,NOIR EXTREME TOP,240427,1.00KG,850,$ 232
TOMFORD,OMBRE LEATHER 2018,LZ,HEAVY ROCKER,233642,1.00KG,550,$ 150
TOMFORD,SOLEIL BLANC TOP,,SOLEIL BLANC TOP,240406,1.00KG,1200,$ 327
TOMFORD,SOLEIL BLANC,LZ,ALYA,342762,1.00KG,610,$ 167
TOMFORD,TUSCAN LEATHER TOP,,TUSCAN LEATHER TOP,250102,1.00KG,610,$ 167
TOMFORD,VANILLE FATALE,LZ,INTENSE GOLD,339373-C,1.00KG,350,$ 96
TOMFORD,VANILLE FATALE,LZ,INTENSE GOLD,339373,1.00KG,500,$ 137
TOMFORD,VENETIAN BERGAMOT,LZ,SWEET HEAVEN,461524-BB,1.00KG,295,$ 81
BRAND,NAME,ORI,CN,CODE,QTY,AED,USD
TOMFORD,VENETIAN BERGAMOT,LZ,SWEET HEAVEN,461524,1.00KG,550,$ 150
TOMFORD,OUD WOOD,,OUD WOOD,240963,1.00KG,1000,$ 273
TOMFORD,OUD WOOD,LZ,RICH WOODS,358107-T,1.00KG,940,$ 257
TOMFORD,BLACK ORCHID PARFUM,LZ,ROYAL FLOWER INT,353930-T,1.00KG,940,$ 257
TOMFORD,ROSE PRICK TOP,,ROSE PRICK TOP,240606,1.00KG,1000,$ 273
TOMFORD,ROSE PRICK,LZ,SLEEPING BEAUTY,233328,1.00KG,610,$ 167
TOMFORD,F FABULOUS,LZ,DESIGNERS FAVORITE,503463,1.00KG,660,$ 180
TOMFORD,F FABULOUS,,F FABULOUS,250322,1.00KG,510,$ 140
TOMFORD,TUBEREUSE NUE,LZ,HEIAN MYTH,503827,1.00KG,610,$ 167
TOMFORD,BEAU DE JOUR,LZ,SHINY SUNNY DAY,503822,1.00KG,880,$ 240
TOMFORD,SOLEIL  BRULANT,LZ,GOLDEN LIGHT,261089,1.00KG,880,$ 240
TOMFORD,LAVENDER EXTREME,LZ,STUNNING PURPLE,339974,1.00KG,660,$ 180
TOMFORD,COSTA AZZURRA,LZ,REFRESHING SEA,233442,1.00KG,610,$ 167
TOMFORD,EBENE FUME TOP,,EBENE FUME TOP,240602,1.00KG,1500,$ 409
TOMFORD,OMBRE LEATHER PARFUM,LZ,HARD ROCKER,233536,1.00KG,770,$ 210
TOMFORD,ROSE D'AMALFI,LZ,ITALIAN DREAMS,680265-T,1.00KG,1100,$ 301
TOMFORD,ROSE DE CHINE,LZ,BLOSSM DYNASTY,580235-TT,1.00KG,1550,$ 423
TOMFORD,ROSE DE RUSSIE TOP,,ROSE DE RUSSIE TOP,240425,1.00KG,1500,$ 409
TOMFORD,METALLIQUE,LZ,SILVER LINING,233764-A,1.00KG,700,$ 191
TOMFORD,TOBACCO OUD,LZ,LEGENDARY WOOD,462229,1.00KG,700,$ 191
TOMFORD,ITALIAN CYPRESS TOP,LZ,ROBUST IMPRESSION,239233-T,1.00KG,720,$ 197
TOMFORD,CHERRY SMOKE,LZ,BURNING KISS,462395-T,1.00KG,720,$ 197
TOMFORD,TOBACCO VANILLA TOP,,TOBACCO VANILLA,240101,1.00KG,585,$ 160
TOMFORD,BLACK ORCHID TOP,,BLACK ORCHID TOP,3000682,1.00KG,610,$ 167
TOMFORD,METALLIQUE,,METALLIQUE,3000683,1.00KG,275,$ 75
TOMFORD,NEROLI PROTOFINO,,NEROLI PROTOFINO,240211,1.00KG,1200,$ 327
TOMFORD,NOIR ANTHRACITE,,NOIR ANTHRACITE,3000684,1.00KG,275,$ 75
TOMFORD,OUD MINERALE TOP,,OUD MINERALE TOP,240662,1.00KG,1500,$ 409
TOMFORD,OUD MINERALE,,OUD MINERALE,240702,1.00KG,850,$ 232
TOMFORD,OUD WOOD INTENSE,,OUD WOOD INTENSE,3000685,1.00KG,390,$ 107
TOMFORD,TOBACCO OUD,,TOBACCO OUD,3000686,1.00KG,275,$ 75
TOMFORD,TOMFORD NOIR TOP,,TOMFORD NOIR TOP,240417,1.00KG,850,$ 232
TOMFORD,TUSCAN LEATHER TOM FORD,,TUSCAN LEATHER TOM FORD,3000687,1.00KG,275,$ 75
TOMFORD,VELVET ORCHID TOP,,VELVET ORCHID TOP,240404,1.00KG,650,$ 178
TOMFORD,WOOD OUD,,WOOD OUD,3000688,1.00KG,275,$ 75
TOMFORD,BITTER PEACH,,BITTER PEACH,3000689,1.00KG,420,$ 115
TOMFORD,GREY VETIVER,,GREY VETIVER,3000690,1.00KG,275,$ 75
TOMFORD,CAFÉ ROSE TOP,,CAFÉ ROSE TOP,240586,1.00KG,1000,$ 273
TOMFORD,SANTAL BLUSH TOP,,SANTAL BLUSH TOP,240665,1.00KG,1200,$ 327
TOMFORD.,BITTER PEACH,LZ,WARM EUPHORIA,339882,1.00KG,660,$ 180
TOMFORD-F,CHERRY SMOKE,,CHERRY SMOKE,3000691,1.00KG,275,$ 75
TOMFORD-F,ELECTRIC CHERRY,,ELECTRIC CHERRY,3000692,1.00KG,275,$ 75
TOT NIKKAR,TOT NIKKAR,,TOT NIKKAR,3000693,1.00KG,275,$ 75
TRUSSARDI,I VICOLI VIA FLORI CHIARI,LZ,EVENING STROLL,336308,1.00KG,500,$ 137
TRUSSARDI,APERITIVO MILANESE PORTA,LZ,HAPPY HOUR,234008,1.00KG,600,$ 164
TURAB AL DAHAB,TURAB AL DAHAB,,TURAB AL DAHAB,3000694,1.00KG,275,$ 75
UNIQUERE LUXURY,CRUSH ON ME,LZ,MI AMOR,504073-A,1.00KG,1200,$ 328
UNIQUERE LUXURY,ZENGI,,ZENGI,240446,1.00KG,1400,$ 382
UNIQUERE LUXURY,KUTAY,,KUTAY,240239,1.00KG,1300,$ 355
VALENTINO,"UOMO BORN IN ROMA PURPLE
MELANCHOLIA",,"UOMO BORN IN ROMA PURPLE
MELANCHOLIA",250478,1.00KG,1100,$ 301
VALENTINO,"DONNA BORN IN ROMA PURPLE
MELANCHOLIA",,"DONNA BORN IN ROMA PURPLE
MELANCHOLIA",250481,1.00KG,850,$ 232
VALENTINO,UOMO BORN IN ROMA IVORY,,UOMO BORN IN ROMA IVORY,250427,1.00KG,850,$ 232
VALENTINO,DONNA BORN IN ROMA IVORY,,DONNA BORN IN ROMA IVORY,250400,1.00KG,700,$ 191
VALENTINO,SOGNO IN ROSSO,,SOGNO IN ROSSO,250021,1.00KG,850,$ 232
VALENTINO,ROCKSTUD NOIR,,ROCKSTUD NOIR,240970,1.00KG,850,$ 232
VALENTINO,VALENTINA 2025,,VALENTINA 2025,240961,1.00KG,1000,$ 273
VALENTINO,UOMO BORN IN ROMA EXTRADOSE,,UOMO BORN IN ROMA EXTRADOSE,240933,1.00KG,1000,$ 273
VALENTINO,"DONNA BORN IN ROMA
EXTRADOSE",,"DONNA BORN IN ROMA
EXTRADOSE",240931,1.00KG,850,$ 232
VALENTINO,UOMO BORN IN CORAL FANTASY,,UOMO BORN IN CORAL FANTASY,240893,1.00KG,850,$ 232
VALENTINO,UOMO BORN IN ROMA YELLOW DREAM,,UOMO BORN IN ROMA YELLOW DREAM,240658,1.00KG,750,$ 205
VALENTINO,DONNA BORN IN ROMA CORAL FANTASY,,DONNA BORN IN ROMA CORAL FANTASY,240648,1.00KG,700,$ 191
VALENTINO,"DONNA BORN IN ROMA THE
GOLD",,"DONNA BORN IN ROMA
THE GOLD",240497,1.00KG,850,$ 232
VALENTINO,"UOMO BORN IN ROMA THE
GOLD",,"UOMO BORN IN ROMA
THE GOLD",240495,1.00KG,900,$ 245
VALENTINO,"DONNA  BORN IN ROMA
GREEN STRAVAGANZA",,"DONNA  BORN IN ROMA
GREEN STRAVAGANZA",240283,1.00KG,900,$ 245
VALENTINO,UOMO BORN IN ROMA GREEN STRAVAGANZA,,UOMO BORN IN ROMA GREEN STRAVAGANZA,240202,1.00KG,900,$ 245
VALENTINO,UOMO BORN IN ROMA FOR MAN,,UOMO BORN IN ROMA,240106,1.00KG,900,$ 245
BRAND,NAME,ORI,CN,CODE,QTY,AED,USD
VALENTINO,"DONNA BORN IN ROMA
INTENSE",,"DONNA BORN IN ROMA
INTENSE",240093,1.00KG,900,$ 245
VALENTINO,"UOMO BORN IN ROMA
INTENSE",,"UOMO BORN IN ROMA
INTENSE",240529,1.00KG,850,$ 232
VALENTINO,"DONNA BORN IN ROMA
WOMAN",,DONNA BORN IN ROMA,240113,1.00KG,900,$ 245
VAN CLEEF & ARPELS,MOONLIGHT CHERRY,,MOONLIGHT CHERRY,240979,1.00KG,1300,$ 355
VAN CLEEF & ARPELS,POUR HOMME 2025,,POUR HOMME 2025,250327,1.00KG,850,$ 232
VAN CLEEF & ARPELS,BOIS D AMANDE,,BOIS D AMANDE,250282,1.00KG,850,$ 232
"VAN CLEEF &
ARPELS","COLLECTION
EXTRAORDINAIRE",LZ,SWEETEST TASTE,503686,1.00KG,510,$ 139
VAN CLEEF &,MOONLIGHT PATCHOULI,LZ,WOODSTOCK NIGHTS,233778,1.00KG,420,$ 115
VAN CLEEF &,ROSE ROUGE,LZ,SWEET SURPRISE,343776,1.00KG,610,$ 167
VAN CLEEF &,ROSE ROUGE,LZ,SWEET SURPRISE,B43776-B,1.00KG,450,$ 123
VAN CLEEF &,SANTAL BLANC,LZ,DREAMY,233788,1.00KG,550,$ 150
VAN CLEEF &,REVE DE CASHMERE,LZ,ORIENTAL VELVET,233433,1.00KG,880,$ 240
VERSACE,MAN EAU FRAICHE EXTREME,,MAN EAU FRAICHE EXTREME,250107,1.00KG,850,$ 232
VERSACE,GINGEMBRE PETILANT,,GINGEMBRE PETILANT,250010,1.00KG,850,$ 232
VERSACE,CRYSTAL NOIR PARFUM,,CRYSTAL NOIR PARFUM,240870,1.00KG,850,$ 232
VERSACE,EROS NAJIM,,EROS NAJIM,240732,1.00KG,900,$ 245
VERSACE,POUR FEMME DYLAN PURPLE,,POUR FEMME DYLAN PURPLE,240653,1.00KG,900,$ 245
VERSACE,EROS ENERGY,,EROS ENERGY,240533,1.00KG,700,$ 191
VERSACE,VANILLA ROUGE,,VANILLA ROUGE,240257,1.00KG,1000,$ 273
VERSACE,VERSACE MAN EAU FRAÎCHE,LZ,BRACING CONTRO,337040,1.00KG,390,$ 107
VERSACE,BRIGHT CRYSTAL TOP,,BRIGHT CRYSTAL TOP,250448,1.00KG,700,$ 191
VERSACE,BRIGHT CRYSTAL LZ,LZ,ENTICING,237231,1.00KG,390,$ 107
VERSACE,CRYSTAL NOIR,,CRYSTAL NOIR,240654,1.00KG,580,$ 158
VERSACE,EROS LZ,LZ,CUPIDO,230775-T,1.00KG,660,$ 180
VERSACE,VERSACE EROS EA DE PARFUM,LZ,GRANDE AMOR,233451,1.00KG,610,$ 167
VERSACE,VERSENSE,LZ,VERSANSE,693263,1.00KG,600,$ 164
VERSACE,DYLAN BLUE POUR FEMME,,DYLAN BLUE POUR FEMME,3000695,1.00KG,275,$ 75
VERSACE,DYLAN BLUE POUR HOMME,,DYLAN BLUE POUR HOMME,240064,1.00KG,800,$ 218
VERSACE,DYLAN BLUE POUR HOMME TOP,,DYLAN BLUE POUR HOMME TOP,240635,1.00KG,850,$ 232
VERSACE,EROS FLAME,,EROS FLAME,240284,1.00KG,660,$ 180
VERSACE,EROS TOP,,EROS TOP,240391,1.00KG,660,$ 180
VERSACE,CRISTAL NOIR,,CRISTAL NOIR,3000696,1.00KG,300,$ 82
VERSACE,VERSACE EAU FRECE,,VERSACE EAU FRECE,3000697,1.00KG,290,$ 79
VERSACE,VERSACE VANITAS,,VERSACE VANITAS,3000698,1.00KG,275,$ 75
VERSACE,VERSACE YELLOW DIAMOND,,VERSACE YELLOW DIAMOND,240278,1.00KG,310,$ 85
VERSACE,"D.TURQUOISE VERSACE
POUR",,"D.TURQUOISE VERSACE
POUR",3000699,1.00KG,275,$ 75
VERSACE,SAFRAN ROYAL,,SAFRAN ROYAL,3000700,1.00KG,275,$ 75
VERSACE,DYLAN PURPLE VERSACE,,DYLAN PURPLE VERSACE,3000701,1.00KG,275,$ 75
VERTUS,SOLE PATCHOULI,LZ,"ENHANCED WOODY
EXPERI",284600,1.00KG,1750,$ 478
VERTUS,NARCOSIS,LZ,VICROM,503809-T,1.00KG,990,$ 270
VICTOR & ROLF,FLOWERBOMB PRETTY PEONY,,FLOWERBOMB PRETTY PEONY,250341,1.00KG,850,$ 232
VICTOR & ROLF,SPICEBOMB METALIC MUSK,,SPICEBOMB METALIC MUSK,250298,1.00KG,850,$ 232
VICTOR & ROLF,FLOWERBOMB EXTREME 2025,,FLOWERBOMB EXTREME 2025,250136,1.00KG,850,$ 232
VICTOR & ROLF,SPICEBOMB DARK LEATHER,,SPICEBOMB DARK LEATHER,240555,1.00KG,1100,$ 301
VICTOR & ROLF,SPICEBOMB EXTREAM TOP,,SPICEBOMB EXTREAM TOP,240416,1.00KG,900,$ 245
VICTOR & ROLF,SPICEBOMB TOP,,SPICEBOMB,240356,1.00KG,450,$ 123
VICTOR & ROLF,FLOWER BOMB,,FLOWER BOMB,240229,1.00KG,450,$ 123
VICTOR & ROLF,FLOWERBOMB MIDNIGHT,,FLOWERBOMB MIDNIGHT,3000702,1.00KG,275,$ 75
VICTOR & ROLF,FLOWERBOMB NECTAR,,FLOWERBOMB NECTAR,3000703,1.00KG,275,$ 75
VICTOR ROLF,FLOWERBOMB RUBY ORCHID,,FLOWERBOMB RUBY ORCHID,3000704,1.00KG,390,$ 107
VICTORIA SECRET,VERY SEXY NIGHT,,VERY SEXY NIGHT,250290,1.00KG,700,$ 191
VICTORIA SECRET,XO,,XO,240952,1.00KG,495,$ 135
VICTORIA SECRET,PURE SEDUCTION CASHMERE,,PURE SEDUCTION CASHMERE,240693,1.00KG,275,$ 75
VICTORIA SECRET,CEDAR BREEZE,,CEDAR BREEZE,240530,1.00KG,330,$ 90
VICTORIA SECRET,"EAU SO SEXY EAU DE
PARFUM",LZ,GORGEOUS HEART,339696,1.00KG,470,$ 128
VICTORIA SECRET,LOVE ME MORE,LZ,SUGER HEAVEN YS,694433,1.00KG,350,$ 96
VICTORIA SECRET,HARDCORE ROSE,LZ,GORGEOUS POWER,339704,1.00KG,420,$ 115
VICTORIA SECRET,JUST A KISS,LZ,GORGEOUS LIPS,233747,1.00KG,330,$ 90
VICTORIA SECRET,BOMBSHELL,LZ,GORGEOUS EXPLOSION,338510,1.00KG,275,$ 75
VICTORIA SECRET,SCANDALOUS,LZ,GORGEOUS GOSSIP,501970,1.00KG,390,$ 107
VICTORIA SECRET,BOMBSHELL GOLD,LZ,GORGEOUS SHINE,503813,1.00KG,610,$ 167
VICTORIA SECRET,ANGEL GOLD,LZ,PRINCESS IN HEAVEN,503843,1.00KG,275,$ 75
VICTORIA SECRET,VICTORIA'S SECRET BOMBSHELL OUD,LZ,GORGEOUS SCENT,233505,1.00KG,550,$ 150
VICTORIA SECRET,BOMBSHELL MAGIC,LZ,AMAZING EXPLOSION,580269,1.00KG,650,$ 178
